,0,1,2,3,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[2].lengthscales,1.2842097711183067,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[0].variance,0.6094313672357276,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[2].lengthscales,1.2842097711183067,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[0].variance,0.5155136264699501,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[2].lengthscales,1.2842097711183067,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.7061753099726676,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[2].lengthscales,1.2842097711183067,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.7964192356767608,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.9191222732435013,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.007862134124337,1.7544353047156254,1.751610167777252,1.7046303382568138,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.8348458880788492,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,1.3209988122981138,1.155402953447018,0.8516803145728599,1.4776782433588649,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[0].variance,0.748724471248783,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
