,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_0_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_1_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_2_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_3_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_4_0
       [-4.11176572e-01],
       [ 3.31322450e-01],
       [ 4.51312616e-01],
       [ 1.30639432e-02],
       [-1.02066925e-01],
       [-6.07944495e-02],
       [ 1.13455363e-01],
       [ 5.73746241e-03],
       [-1.61707683e-01],
       [-2.89751721e-03],
       [ 7.58359986e-01],
       [-9.83152800e-03],
       [-3.90867252e-01],
       [ 4.55590929e-02],
       [ 2.19627983e-01],
       [-4.69461185e-01],
       [ 2.18091123e-01],
       [ 1.13425581e-03],
       [ 4.12888136e-01],
       [-6.85522807e-02],
       [-1.79936951e-01],
       [ 2.11000093e-01],
       [-8.60036644e-01],
       [-3.82647083e-02],
       [ 5.70496659e-03],
       [ 2.56694601e-01],
       [-1.94555183e-01],
       [-6.52720705e-01],
       [-3.34521527e-01],
       [-4.37780956e-02],
       [ 3.24330471e-01],
       [ 1.69306556e-01],
       [ 2.65700738e-01],
       [ 3.62488846e-01],
       [-9.19329479e-01],
       [-7.68270109e-02],
       [-4.07579616e-03],
       [ 1.64247461e-01],
       [-6.21794581e-03],
       [ 1.35321019e-02],
       [-2.92246021e-02],
       [-1.50221382e-01],
       [ 1.91003658e-02],
       [ 1.41680618e-01],
       [-5.73362134e-01],
       [-5.37173971e-01],
       [-5.42953310e-02],
       [-1.73495718e-02],
       [-2.99664149e-01],
       [ 2.13624124e-01],
       [-1.74411963e-01],
       [-6.24115851e-01],
       [-2.74010405e-01],
       [-8.54164436e-02],
       [ 1.04509430e-01],
       [ 2.59504115e-01],
       [ 1.41740020e-01],
       [-2.77929227e-01],
       [-9.64210976e-02],
       [-4.12049151e-01],
       [-5.89294174e-01],
       [ 9.14438814e-02],
       [-8.76362435e-03],
       [-3.40244854e-03],
       [-9.53245222e-02],
       [ 3.42891322e-03],
       [ 1.45949646e-02],
       [-1.24547668e-01],
       [-1.61194411e-01],
       [ 1.69814896e-01],
       [ 2.98171675e-01],
       [-5.27504725e-02],
       [-3.41917939e-01],
       [-5.25712521e-01],
       [-1.46895486e-01],
       [ 5.71690888e-01],
       [ 4.84453037e-02],
       [-6.05135629e-04],
       [-2.71507646e-03],
       [ 3.52741052e-01],
       [-5.26680506e-01],
       [ 4.40665576e-02],
       [ 2.08829028e-01],
       [-3.55644266e-01],
       [ 1.40203404e-02],
       [-2.92949040e-01],
       [ 4.42048416e-01],
       [-2.24879014e-01],
       [-3.83627600e-01],
       [ 1.92411523e-01],
       [-7.47773928e-02],
       [-2.50331268e-02],
       [ 5.22455895e-01],
       [-4.29744974e-01],
       [-5.80778775e-01],
       [ 3.42425894e-01],
       [-4.59473886e-02],
       [ 4.87028272e-01],
       [ 5.61298116e-03],
       [-1.08987225e-01],
       [ 3.46583168e-04],
       [ 6.06269348e-02],
       [-3.46951579e-01],
       [-1.03695305e-01],
       [ 2.51597627e-01],
       [ 9.56116393e-02],
       [ 2.57050909e-01],
       [ 1.88133641e-01],
       [ 6.80790787e-02],
       [-2.55633460e-01],
       [ 9.50975805e-02],
       [ 5.99298213e-01],
       [-3.12171725e-01],
       [-3.97346181e-02],
       [-3.09036527e-02],
       [ 2.80443850e-02],
       [ 1.70728370e-01],
       [-2.76852209e-01],
       [ 5.64682870e-02],
       [-2.01903359e-01],
       [ 4.58628011e-01],
       [ 1.73185249e-01],
       [ 3.64108263e-01],
       [ 1.41758721e-01],
       [ 1.14476461e-01],
       [-1.84334293e-01],
       [-1.89349887e-01],
       [-3.38236421e-01],
       [-8.22859622e-03],
       [-1.25668594e-01],
       [ 1.48033136e-02],
       [-2.13898665e-01],
       [ 5.14653531e-03],
       [-1.14533769e-02],
       [-5.12044324e-01],
       [ 2.66949642e-01],
       [-1.43802707e-01],
       [ 4.61373397e-01],
       [ 3.30040445e-01],
       [-1.96956077e-01],
       [-1.81324972e-02],
       [-3.46255485e-01],
       [-6.38250336e-01],
       [ 7.57077055e-02],
       [-5.97021047e-02],
       [-2.94580866e-01],
       [-5.16953490e-02],
       [-6.90970490e-01],
       [ 2.66454553e-02],
       [ 2.56537161e-01],
       [ 1.84515032e-01],
       [-6.28280413e-02],
       [-2.00164023e-01],
       [ 2.60600489e-01],
       [-2.21070496e-02],
       [-6.93439280e-02],
       [-1.24815427e-01],
       [ 1.58306414e-01],
       [-1.41971777e-01],
       [ 3.56486435e-01],
       [ 5.48218420e-02],
       [ 4.68903518e-02],
       [ 1.92817937e-02],
       [ 1.41589858e-02],
       [-4.22046716e-01],
       [-1.11933912e-02],
       [ 3.68617574e-01],
       [-3.99854818e-01],
       [ 5.35933868e-01],
       [ 4.91021077e-02],
       [-2.03543149e-01],
       [ 4.07091013e-01],
       [-6.35484763e-01],
       [-1.94316529e-03],
       [ 2.50539837e-02],
       [-3.12815154e-01],
       [-2.56652688e-01],
       [ 1.33902442e-01],
       [ 2.45746277e-01],
       [-1.82975495e-01],
       [-2.95952849e-02],
       [-4.37951263e-02],
       [ 1.21078449e-03],
       [ 3.50205884e-02],
       [-2.18119996e-01],
       [ 1.24810911e-01],
       [ 3.67173014e-01],
       [ 8.16404984e-02],
       [ 4.60879433e-01],
       [-2.13193578e-01],
       [-2.17339416e-02],
       [-1.41377108e-01],
       [ 3.87075060e-01],
       [-4.65544501e-02],
       [-1.08853421e-01],
       [-1.99820159e-02],
       [-1.60152342e-01],
       [ 2.77007025e-01],
       [ 1.72240281e-01],
       [ 2.25176224e-01],
       [ 4.25507566e-04],
       [ 8.27353623e-02],
       [ 3.84112661e-02],
       [-3.30400958e-01],
       [ 1.37364385e-02],
       [-1.50163844e-01],
       [-1.11269445e-02],
       [-4.64052117e-01],
       [-7.82112380e-02],
       [-5.09804459e-03],
       [-3.92879709e-02],
       [ 1.78015842e-01],
       [-8.17728338e-02],
       [ 1.69490338e-01],
       [ 1.51457239e-01],
       [ 6.84312047e-02],
       [ 1.86546704e-01],
       [ 2.93595943e-02],
       [ 2.75342012e-01],
       [-2.05803302e-02],
       [ 3.08731530e-02],
       [ 1.42823692e-01],
       [-2.92968035e-01],
       [ 2.15032188e-01],
       [-5.40376555e-02],
       [ 7.29796800e-01],
       [ 1.32117779e-01],
       [-2.24527231e-01],
       [ 9.32078489e-02],
       [-1.82951735e-01],
       [ 9.75206188e-02],
       [-5.39548302e-02],
       [-2.83974822e-01],
       [ 4.17841911e-02],
       [-8.83277847e-03],
       [ 3.38491001e-01],
       [-2.84979231e-02],
       [-1.39702013e-01],
       [-5.03819625e-01],
       [ 5.75878050e-02],
       [-3.89695413e-02],
       [ 2.14822095e-01],
       [ 1.95324276e-01],
       [ 1.28190520e-02],
       [-1.05668437e-02],
       [ 4.56779771e-01],
       [-4.47113590e-01],
       [-1.47121552e-01],
       [ 1.06048548e-01],
       [-1.87053004e-01],
       [ 8.03412866e-02],
       [ 7.01852019e-01],
       [ 4.27369887e-02],
       [-1.46544736e-01],
       [-1.88041369e-01],
       [-2.31777000e-01],
       [-8.68579180e-02],
       [-3.38369449e-02],
       [ 3.34730934e-02],
       [-4.00006418e-01],
       [ 9.47684230e-02],
       [ 2.19986779e-01],
       [ 1.19379996e-02],
       [ 3.75770867e-03],
       [ 4.77971782e-01],
       [ 6.27276641e-02],
       [-1.46125644e-01],
       [-2.27111938e-01],
       [-6.56770279e-03],
       [-1.43877479e-03],
       [-2.18063612e-02],
       [-4.22489643e-03],
       [ 1.40479419e-01],
       [ 6.46098418e-02],
       [-4.15359721e-01],
       [ 2.80223966e-01],
       [ 3.80327272e-02],
       [-9.37228556e-03],
       [-2.90487319e-02],
       [-1.09219515e-01],
       [-4.21396378e-01],
       [ 3.05733507e-03],
       [ 1.98673315e-01],
       [ 4.32982723e-01],
       [ 6.59669780e-02],
       [ 1.81190906e-01],
       [ 2.88760902e-02],
       [ 5.41816235e-02],
       [-2.05188932e-01],
       [-9.60952940e-02],
       [-2.39039605e-01],
       [ 1.24905057e-01],
       [ 7.81423118e-03],
       [-1.22524364e-03],
       [ 1.89903107e-01],
       [-3.30814843e-03],
       [-2.97158538e-01],
       [ 2.15460786e-01],
       [ 2.06920356e-01],
       [-2.53083510e-01],
       [ 1.82983410e-01],
       [ 2.63647128e-02],
       [ 1.63520854e-01],
       [-4.21793249e-01],
       [-6.12266500e-02],
       [-2.36971686e-01],
       [-1.88843545e-01],
       [ 1.83119968e-01],
       [-4.83353348e-01],
       [-1.10505589e-01],
       [ 1.09369115e-01],
       [-2.83784678e-01],
       [-4.44767920e-01],
       [-7.56110930e-03],
       [ 4.03297402e-01],
       [ 1.19795746e-01],
       [ 2.39099248e-01],
       [-2.24013574e-02],
       [-7.65620669e-04],
       [ 3.62023409e-01],
       [-2.44062121e-01],
       [-1.10416976e-01],
       [-1.34507206e-01],
       [ 6.64080547e-02],
       [ 2.09570074e-03],
       [-2.15557425e-02],
       [ 1.74773381e-03],
       [-2.02950003e-01],
       [ 2.82617123e-03],
       [ 9.51579343e-01],
       [ 1.28159333e-01],
       [ 3.54132907e-01],
       [-3.99517662e-01],
       [ 2.05640937e-03],
       [-1.66310304e-01],
       [ 8.35421465e-03],
       [-1.58808550e-02],
       [-7.08137171e-03],
       [-7.14046748e-01],
       [ 2.85374750e-01],
       [ 4.49829534e-01],
       [-5.15904538e-03],
       [ 3.56380628e-02],
       [-4.46824128e-01],
       [-3.95490132e-02],
       [ 6.58008553e-03],
       [-1.97846419e-01],
       [ 1.39696387e-01],
       [-3.92704428e-02],
       [ 2.73323667e-02],
       [ 7.15245846e-02],
       [ 1.73902396e-02],
       [ 9.19819323e-02],
       [-1.89739320e-01],
       [-8.35364206e-02],
       [ 3.20780762e-01],
       [-7.95795468e-03],
       [-2.00570244e-03],
       [-1.54652976e-03],
       [-4.05074220e-01],
       [-2.14413313e-05],
       [ 5.52033499e-01],
       [ 7.86697945e-02],
       [-4.00379253e-02],
       [-1.57882852e-02],
       [-5.49846490e-02],
       [ 4.77050079e-03],
       [-2.40582791e-01],
       [-5.88188510e-03],
       [-2.99253747e-01],
       [ 2.15660825e-02],
       [ 1.55633186e-01],
       [ 1.74486204e-03],
       [ 9.67823048e-02],
       [ 6.31267915e-01],
       [-8.50273362e-02],
       [-3.06642413e-01],
       [-5.34886632e-02],
       [-2.88654841e-02],
       [ 7.40143661e-02],
       [ 1.09921927e-01],
       [ 1.08210871e-02],
       [ 1.35581948e-01],
       [-2.42845560e-01],
       [-6.32187199e-02],
       [-5.11100957e-03],
       [-1.26617792e-02],
       [-2.80567433e-01],
       [-5.29437108e-02],
       [-3.63002886e-01],
       [-1.99225433e-01],
       [-4.99073143e-01],
       [-7.88955217e-03],
       [ 2.52519762e-01],
       [ 5.97543116e-02],
       [ 1.59135739e-03],
       [ 6.90621062e-02],
       [-3.37355408e-02],
       [ 4.15379904e-03],
       [ 1.62255198e-01],
       [ 1.68841477e-01],
       [-7.45121571e-02],
       [ 8.62199425e-02],
       [-1.63575950e-01],
       [-4.97395851e-01],
       [-1.21607450e-01],
       [-1.05033849e-01],
       [-4.09210017e-02],
       [ 3.19756611e-02],
       [-2.60656218e-01],
       [ 3.21034520e-01],
       [ 3.78603699e-01],
       [ 2.30458138e-01],
       [ 3.25273951e-02],
       [ 2.07108918e-02],
       [ 2.27976530e-02],
       [ 4.67106900e-02],
       [-6.19754442e-02],
       [-1.76404032e-01],
       [-1.16629782e-01],
       [-8.67618554e-03],
       [-3.52165029e-02],
       [-8.69641042e-02],
       [ 4.37307833e-01],
       [-2.23860070e-01],
       [ 2.17130263e-01],
       [-2.96330740e-01],
       [ 2.19662370e-02],
       [ 1.80194766e-01],
       [-8.08231984e-02],
       [-1.21400576e-01],
       [-6.41463443e-03],
       [-2.92641658e-01],
       [ 1.39315282e-02],
       [ 4.44948958e-02],
       [-3.56522536e-04],
       [ 1.50319019e-02],
       [-4.86421299e-01],
       [-1.97641845e-02],
       [ 2.59537146e-01],
       [-2.58794529e-03],
       [ 8.81868043e-03],
       [-1.18399846e-01],
       [-2.98017363e-01],
       [ 1.99478860e-02],
       [ 7.78150572e-03],
       [-1.59179992e-02],
       [ 1.08596651e-03],
       [ 7.58985719e-02],
       [ 8.60003332e-03],
       [ 3.89451272e-02],
       [-1.70516305e-01],
       [ 4.78642258e-01],
       [-1.57960463e-02],
       [-4.50161367e-01],
       [ 2.97029681e-01],
       [-1.88314368e-01],
       [-4.06933856e-02],
       [ 3.50730360e-02],
       [ 7.46614461e-04],
       [ 3.93858677e-01],
       [-5.55931760e-04],
       [ 2.98017091e-02],
       [-8.67506151e-03],
       [-5.96096440e-03],
       [-2.15715741e-04],
       [-3.20945408e-01],
       [-1.66296924e-01],
       [-2.06165891e-01],
       [-8.14757449e-03],
       [ 8.65969419e-02],
       [ 4.09949274e-01],
       [-3.67605787e-01],
       [-9.75119206e-03],
       [ 6.30163474e-02],
       [-6.46281711e-02],
       [-2.40094674e-01],
       [ 3.18291959e-02],
       [-1.07448000e-02],
       [ 5.62272849e-02],
       [-1.57496924e-03],
       [ 1.87107951e-02],
       [ 2.02398454e-02],
       [ 3.37298916e-01],
       [ 9.68626306e-02],
       [-1.57468723e-02],
       [-6.41855000e-02],
       [-7.70909216e-02],
       [-1.01826908e-01],
       [-1.72070008e-01],
       [ 1.22999905e-01],
       [ 5.11296674e-01],
       [-2.22880980e-02],
       [ 2.70517462e-02],
       [ 1.15648819e-03],
       [ 2.43818388e-01],
       [ 3.60746901e-02],
       [-3.07534617e-03],
       [ 2.87269157e-02],
       [-6.41702262e-02],
       [-2.20865317e-01],
       [-1.05763282e-01],
       [ 9.01208686e-03],
       [-9.20441847e-02],
       [ 7.30210858e-02],
       [ 2.76091203e-03],
       [ 2.29316317e-01],
       [-1.17916285e-01],
       [-4.73270802e-02],
       [-3.31593098e-01],
       [-4.92945996e-01],
       [ 4.06079057e-02],
       [ 3.04629527e-01],
       [ 4.88495400e-02],
       [-7.85101696e-04],
       [-1.44117328e-02],
       [ 5.06611900e-02],
       [ 3.15117113e-02],
       [ 1.89259086e-01],
       [ 3.99899115e-01],
       [-7.10664441e-02],
       [ 1.54364615e-01],
       [ 5.18472109e-01],
       [-1.42908537e-01],
       [-3.09111975e-02],
       [-5.05910201e-03],
       [-3.52589774e-03],
       [ 7.70261594e-03],
       [-9.07853646e-02],
       [-7.70603744e-02],
       [ 7.80334120e-03],
       [-8.81031710e-02],
       [-2.61122993e-01],
       [-1.48109824e-03],
       [ 5.14425622e-02],
       [ 2.61552092e-01],
       [-5.82610914e-03],
       [ 7.61999646e-01],
       [-1.17485252e-03],
       [-1.69306191e-01],
       [-2.59098600e-01],
       [-4.69330049e-01],
       [ 3.17197367e-02],
       [ 9.92274935e-03],
       [ 1.76123465e-01],
       [-3.77037373e-01],
       [ 1.94342192e-01]])>","<Parameter: name=identity, dtype=float64, shape=[1000, 1], fn=""identity"", numpy=
array([[-2.10028787e-01],
       [-2.16286994e-03],
       [-3.71716171e-02],
       [ 2.96956735e-01],
       [ 4.89421728e-01],
       [-5.79672818e-01],
       [ 8.88403828e-02],
       [-1.37744764e-01],
       [-2.89154158e-01],
       [-4.07332094e-01],
       [ 1.09560343e+00],
       [-3.37383296e-03],
       [ 4.33429313e-01],
       [ 6.45729839e-01],
       [-2.23955779e-01],
       [-8.00036758e-03],
       [-1.23455850e-01],
       [ 7.68653144e-01],
       [-5.04531172e-01],
       [-4.13262057e-01],
       [ 3.48843879e-02],
       [ 3.04801586e-01],
       [-8.46882746e-02],
       [ 5.71063440e-01],
       [-2.70295243e-01],
       [ 5.50016741e-02],
       [ 3.07419466e-01],
       [-5.24297393e-01],
       [ 9.20992806e-01],
       [ 3.59899579e-01],
       [ 1.21611408e-01],
       [-2.58505391e-01],
       [-7.71309254e-01],
       [ 3.83307786e-01],
       [ 8.63944992e-03],
       [-2.94104263e-01],
       [-7.41924026e-01],
       [-8.81630994e-02],
       [ 5.61999229e-01],
       [-1.63009384e-01],
       [ 8.35518454e-01],
       [-6.26114738e-01],
       [-9.59420951e-01],
       [-5.78721289e-01],
       [-8.93926408e-01],
       [ 2.25829803e-02],
       [ 2.34702317e-01],
       [-3.15501518e-01],
       [ 7.49008552e-01],
       [ 3.44111361e-01],
       [-2.44145530e-01],
       [-1.53136087e-01],
       [-4.88168971e-01],
       [ 1.92444305e-01],
       [-5.37540695e-01],
       [ 2.74046131e-01],
       [ 2.74361674e-01],
       [-5.46436699e-01],
       [-4.09140560e-01],
       [-5.98942277e-01],
       [ 3.26475913e-01],
       [-6.37673332e-01],
       [ 1.83479911e-02],
       [-6.76981965e-01],
       [ 3.00985994e-02],
       [-2.54508894e-01],
       [-4.98270987e-01],
       [ 4.53949160e-01],
       [-8.01307677e-01],
       [-1.69105030e-01],
       [ 2.70676510e-01],
       [-2.47590817e-02],
       [-7.40134862e-02],
       [-7.86606670e-03],
       [-3.72752404e-01],
       [ 1.75815254e-01],
       [ 3.01332977e-01],
       [ 3.30888557e-01],
       [-6.48537847e-01],
       [-8.00229572e-02],
       [ 2.14401784e-01],
       [-7.48540295e-02],
       [ 2.93712237e-01],
       [ 4.15343336e-01],
       [-4.22088975e-01],
       [ 5.18471597e-01],
       [-1.40609903e-01],
       [ 1.23417103e-01],
       [-4.62251467e-01],
       [ 3.11142927e-01],
       [ 5.18037702e-01],
       [-3.32557058e-01],
       [ 3.19514181e-01],
       [-7.82721398e-01],
       [ 6.64267100e-01],
       [ 2.32824441e-02],
       [-7.87964646e-01],
       [-1.56158467e-01],
       [ 7.27874138e-03],
       [ 1.20468190e-02],
       [-8.64502536e-01],
       [ 3.93590127e-01],
       [ 2.39845468e-01],
       [-5.41042129e-02],
       [-2.33216581e-01],
       [-1.08824440e-01],
       [ 2.19019422e-01],
       [-8.74867976e-01],
       [-2.22550587e-01],
       [-5.25043061e-01],
       [ 1.58538287e-01],
       [ 3.58972776e-01],
       [ 4.79618868e-02],
       [-7.58643420e-01],
       [ 3.41558577e-01],
       [ 7.98357267e-02],
       [-1.12855942e-01],
       [ 3.83571886e-01],
       [ 3.76549081e-01],
       [-3.30414105e-01],
       [-1.79044569e-01],
       [-1.10791226e-01],
       [ 2.02353339e-01],
       [-5.03409412e-01],
       [ 6.63191053e-01],
       [-2.85707467e-01],
       [-2.73421761e-02],
       [-1.23972939e-02],
       [ 1.33296441e-01],
       [-6.98707696e-01],
       [ 4.71418200e-02],
       [-3.05480855e-01],
       [-8.27809194e-01],
       [-2.58626133e-01],
       [-1.46930618e-01],
       [ 1.19121784e-01],
       [ 3.09239658e-01],
       [-5.87769384e-02],
       [-8.75712975e-02],
       [ 1.98115200e-02],
       [-8.95761045e-04],
       [-5.06443353e-01],
       [ 3.59042828e-01],
       [ 7.14401264e-01],
       [-8.22122389e-01],
       [-2.83317375e-01],
       [ 5.18298412e-01],
       [-3.58956612e-02],
       [ 2.25895641e-01],
       [ 7.60797496e-01],
       [ 1.03193890e-01],
       [ 3.81770530e-01],
       [-6.30101485e-01],
       [-4.68925016e-01],
       [-6.94613172e-01],
       [-7.49144811e-01],
       [-3.87656418e-01],
       [-2.84480142e-01],
       [-1.20804644e-01],
       [-3.94778189e-01],
       [-1.70171740e-02],
       [-2.66052910e-01],
       [-2.86639092e-01],
       [ 2.46953989e-02],
       [ 1.65295261e-01],
       [-2.77161540e-01],
       [ 3.36991285e-02],
       [ 1.99346984e-01],
       [ 3.46108052e-01],
       [-6.46079266e-02],
       [-5.65585995e-02],
       [-4.16371160e-01],
       [-2.05636738e-01],
       [ 2.65776938e-01],
       [ 1.01955653e+00],
       [-4.35103550e-02],
       [ 5.95848767e-01],
       [-2.22705357e-01],
       [-4.07142540e-02],
       [-2.80767823e-01],
       [-1.00605216e-01],
       [-1.13620749e-01],
       [ 2.23438115e-01],
       [ 3.47978109e-01],
       [-7.45464768e-01],
       [-2.09594352e-01],
       [ 3.81603697e-01],
       [ 1.69672020e-01],
       [-4.02663353e-01],
       [ 4.58843556e-01],
       [-4.03840533e-01],
       [ 3.07440735e-01],
       [ 5.74673776e-01],
       [-3.62314477e-01],
       [-4.12449683e-03],
       [-4.82444093e-01],
       [-4.01949779e-02],
       [-1.40309683e-02],
       [ 3.23317274e-01],
       [-4.44039970e-01],
       [-5.74815197e-01],
       [ 4.33587620e-03],
       [ 4.26705249e-01],
       [-2.65720038e-01],
       [-1.31326363e-01],
       [-7.27643363e-01],
       [ 4.62123005e-01],
       [-5.65706992e-01],
       [-6.68198430e-01],
       [ 7.34973360e-01],
       [ 2.91152479e-01],
       [-3.98311282e-01],
       [ 2.21709448e-01],
       [-3.61501360e-01],
       [-3.43349413e-01],
       [-5.34616804e-01],
       [-1.72654660e-01],
       [-3.77503800e-01],
       [-5.12222038e-01],
       [-2.96847515e-01],
       [-3.43207118e-01],
       [ 6.48310809e-01],
       [-4.32505713e-01],
       [ 2.51223403e-01],
       [ 2.00767821e-01],
       [-2.11316046e-02],
       [-1.28272123e-01],
       [ 5.64224961e-01],
       [ 9.81181125e-02],
       [ 1.96552108e-01],
       [-4.62190425e-01],
       [-2.26255353e-01],
       [ 6.80936870e-01],
       [-3.04535746e-01],
       [ 2.42121827e-01],
       [-8.16724939e-01],
       [ 1.08357799e-01],
       [-3.64125454e-01],
       [ 4.29725783e-01],
       [-5.96780322e-01],
       [ 2.32964457e-01],
       [-2.83621687e-02],
       [ 2.89749567e-01],
       [-9.19961965e-02],
       [ 3.05815656e-02],
       [ 2.93256554e-01],
       [ 3.47755943e-01],
       [ 1.14149918e-02],
       [ 3.70196342e-01],
       [-8.79243826e-01],
       [-5.29673146e-01],
       [-2.08478136e-01],
       [ 1.03265611e-01],
       [-5.15485872e-01],
       [-7.93871015e-02],
       [-3.97754375e-01],
       [-7.54036875e-01],
       [-8.00684942e-01],
       [-6.35567481e-01],
       [-1.19419692e-01],
       [-1.16612086e-01],
       [-3.60859301e-01],
       [ 4.06486678e-01],
       [ 2.32719453e-01],
       [ 4.56439122e-01],
       [ 2.70208589e-01],
       [-3.34930954e-01],
       [ 4.63394323e-01],
       [-2.98476805e-01],
       [ 4.20297022e-01],
       [ 2.73600317e-02],
       [-1.98071213e-02],
       [-8.82624466e-01],
       [ 5.45404639e-01],
       [ 3.62019140e-01],
       [ 9.82022128e-01],
       [ 4.34008141e-02],
       [ 5.90646463e-01],
       [ 2.68799165e-01],
       [-4.44585290e-01],
       [ 6.51539201e-02],
       [ 3.59742210e-02],
       [-3.86907014e-01],
       [-3.73365424e-01],
       [ 5.24755816e-01],
       [ 9.24073596e-01],
       [ 4.77221339e-01],
       [ 2.67729240e-01],
       [-1.86648585e-01],
       [ 4.07616086e-01],
       [ 6.21954128e-02],
       [ 3.03640055e-01],
       [-2.00606479e-01],
       [-2.35349936e-01],
       [ 3.45446116e-01],
       [ 1.46029798e-01],
       [-4.54567478e-01],
       [ 2.37190330e-01],
       [-5.21212366e-01],
       [-2.24738270e-01],
       [ 9.96750909e-01],
       [-5.86153715e-01],
       [ 6.35109154e-03],
       [ 1.14850236e-01],
       [ 1.83189511e-01],
       [ 4.87891866e-01],
       [ 1.56824638e-01],
       [-3.79102092e-01],
       [ 2.48220039e-01],
       [ 1.19700318e-01],
       [ 4.56282521e-01],
       [ 2.05143757e-01],
       [-2.41785061e-01],
       [ 3.41049035e-01],
       [-7.72544436e-01],
       [-3.63985798e-01],
       [ 6.05680518e-01],
       [-3.82074472e-01],
       [ 5.59050096e-01],
       [ 2.80438569e-01],
       [ 5.52534737e-03],
       [ 3.94727835e-01],
       [-3.31528963e-01],
       [ 5.05191953e-02],
       [-4.66983843e-01],
       [ 4.17851958e-01],
       [ 1.29959317e-01],
       [ 1.82492445e-01],
       [ 2.16729901e-01],
       [-1.21957220e-01],
       [ 4.06113341e-01],
       [-1.41943788e-01],
       [-6.22695096e-01],
       [ 1.21234988e-01],
       [-8.07520520e-03],
       [-2.46747957e-01],
       [ 3.67487232e-02],
       [-5.00288988e-02],
       [-5.68426099e-01],
       [-4.35372443e-01],
       [ 1.68422439e-01],
       [ 1.82669688e-01],
       [ 6.67827739e-01],
       [-2.65841681e-01],
       [-2.28959850e-01],
       [ 1.85873047e-01],
       [-6.97328744e-01],
       [ 7.92505213e-01],
       [-1.15858153e-01],
       [-4.63487270e-01],
       [ 1.49666721e-01],
       [ 4.78537373e-01],
       [-7.62146147e-01],
       [-4.70518232e-01],
       [ 2.00822485e-01],
       [-5.60782053e-01],
       [ 4.86268580e-01],
       [ 6.89557233e-02],
       [ 3.39460046e-01],
       [-3.37105331e-01],
       [ 2.63388570e-01],
       [-6.06002451e-01],
       [ 3.41011179e-01],
       [-5.85345454e-01],
       [ 5.46126865e-02],
       [-1.87039598e-01],
       [ 9.52781394e-02],
       [-6.01077348e-01],
       [ 2.85079674e-01],
       [ 6.01623892e-01],
       [-1.81077862e-01],
       [-2.47018937e-02],
       [ 3.65337571e-01],
       [-4.95419609e-01],
       [-1.78009267e-02],
       [ 1.57299377e-01],
       [ 1.57676684e-01],
       [-1.69853357e-01],
       [ 1.38155625e-01],
       [-3.16310966e-01],
       [ 4.55713830e-01],
       [ 5.35932043e-01],
       [-2.64501258e-01],
       [-1.61434260e-01],
       [-3.01477900e-01],
       [ 3.18450659e-02],
       [ 4.16233178e-01],
       [-4.49077763e-02],
       [ 1.13695622e-02],
       [-5.99112910e-03],
       [ 4.33562394e-01],
       [-2.59448294e-01],
       [-5.43650168e-01],
       [ 5.50972694e-02],
       [-1.80751654e-04],
       [ 7.44956594e-02],
       [-1.81191744e-01],
       [ 2.42804778e-01],
       [ 4.77150362e-01],
       [ 6.66662570e-02],
       [ 9.51967265e-01],
       [ 2.22736333e-01],
       [ 4.49258033e-01],
       [ 1.00814466e-01],
       [-1.46899728e-01],
       [ 6.08338485e-02],
       [-1.63215595e-02],
       [-6.56794226e-01],
       [-3.42460202e-01],
       [ 4.23563173e-02],
       [ 3.40611352e-01],
       [ 2.85439461e-02],
       [-4.42436150e-01],
       [ 5.74713283e-01],
       [ 4.64589615e-02],
       [ 1.88213478e-02],
       [-1.12320180e-01],
       [-3.75784291e-01],
       [-7.10171943e-01],
       [-1.98816952e-01],
       [ 2.40213499e-01],
       [ 5.48008639e-01],
       [-7.21813657e-02],
       [ 5.35727653e-01],
       [-1.52988738e-01],
       [-7.40300924e-01],
       [-5.80682160e-01],
       [ 4.83731921e-01],
       [ 3.14895212e-01],
       [ 8.85456450e-02],
       [-1.46552168e-01],
       [ 2.84815002e-01],
       [ 2.24950912e-01],
       [ 3.76861803e-01],
       [ 1.83509330e-01],
       [-2.11961489e-02],
       [-7.62160617e-02],
       [ 5.20090033e-01],
       [-5.70261718e-01],
       [-1.20911995e-01],
       [-6.93796531e-01],
       [-5.42668367e-02],
       [ 3.27676936e-02],
       [-7.25727420e-02],
       [ 1.65283433e-01],
       [ 9.14257174e-02],
       [-1.56837153e-01],
       [-1.55496881e-02],
       [-1.44103780e-01],
       [ 2.08258220e-01],
       [ 1.62528413e-01],
       [ 1.81810151e-01],
       [ 5.02709819e-01],
       [-2.41903200e-01],
       [ 1.07039366e-01],
       [-2.39513931e-01],
       [ 4.04388852e-02],
       [-4.24295007e-01],
       [-2.81714370e-01],
       [-2.87844775e-01],
       [ 1.05961409e-01],
       [ 1.34177293e-01],
       [ 1.36597665e-01],
       [ 2.73841549e-01],
       [ 1.75554286e-01],
       [-2.79276480e-01],
       [ 1.01171426e+00],
       [ 1.75924888e-01],
       [-1.87926479e-01],
       [ 4.40230206e-01],
       [-1.88680590e-01],
       [-1.57658031e-02],
       [ 2.92701770e-01],
       [ 5.74074718e-01],
       [ 4.43878691e-02],
